TUNE_IDX,WINDOW_LIMIT,LATENT_DIM,HIDDEN_DIM,TOKEN_CUTS,MIN_BASE_TOKEN_REPRESENATION,MAX_TOKENS_PER_BASE_TOKEN,PHYS_IMPRESSION_TOKENS,RNN_TYPE,EMBED_DROPOUT,RNN_LAYERS,NUM_EPOCHS,ES_PATIENCE,IMBALANCE_CORRECTION,OUTCOME_LABEL,LEARNING_RATE,BATCH_SIZE,REPEAT,FOLD
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,5
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,1
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,2
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,3
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,4
271,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,5
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,1
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,2
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,3
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,4
273,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
275,13,512,256,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
